90,'25-10-2021 13:38:27',5,'de','1233371071','25-10-2021 13:27:39','25-10-2021 13:38:26','A4','A3','A4','A4','A5','A3','A5','A4','A4','A4','A3','A3','A3','A4','A3','A4','A3','A3','A3','A4','A4','A3','A2','A3','A3','A3','A3','A4','A5','A4','A4','A5','A5','A4','A3','A4','A4','A3','A2','A3','A4','A3',1,1,1,0,0,0,0,1,'Kauffrau in einem Treuhandbüro','A6',,'A13',,'A1','A23',1,
91,,2,'de','1598977755','25-10-2021 13:29:36','25-10-2021 13:32:01','A3','A4','A4','A4','A4','A4','A4','A2','A3','A2','A2','A2','A3','A4','A2','A4','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,2,'de','596782090','25-10-2021 13:32:19','25-10-2021 13:36:07','A3','A3','A3','A5','A3','A5','A4','A5','A3','A3','A2','A2','A3','A2','A2','A3','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,1,'de','301065746','25-10-2021 13:33:53','25-10-2021 13:34:38','A5','A4','A3','A5','A4','A3','A5','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,'25-10-2021 13:39:49',5,'de','893691261','25-10-2021 13:35:22','25-10-2021 13:39:49','A5','A4','A5','A5','A5','A5','A5','A5','A5','A3','A3','A3','A3','A3','A3','A4','A3','A3','A5','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A3','A5','A5','A5','A4',1,0,1,0,0,0,0,2,,,,'A13',,'A2','A23',1,
95,'25-10-2021 13:41:58',5,'de','1319612601','25-10-2021 13:37:52','25-10-2021 13:41:58','A4','A5','A5','A4','A5','A5','A5','A4','A4','A3','A4','A3','A2','A3','A3','A3','A3','A4','A4','A4','A3','A3','A4','A3','A2','A3','A3','A3','A3','A3','A2','A2','A2','A2','A3','A3','A3','A3','A2','A2','A2','A2',0,0,1,0,0,0,0,1,'KV','A5',,'A12',,'A3','A36',1,
96,,1,'de','666803467','25-10-2021 13:41:15','25-10-2021 13:42:43','A5','A4','A5','A5','A3','A4','A5','A3','A4',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,'25-10-2021 13:59:49',5,'de','772262439','25-10-2021 13:43:19','25-10-2021 13:59:49','A5','A5','A3','A5','A3','A5','A5','A4','A4','A4','A3','A3','A4','A4','A3','A4','A4','A4','A3','A4','A3','A3','A3','A3','A2','A4','A3','A4','A5','A3','A3','A4','A4','A3','A2','A1','A2','A2','A3','A3','A2','A3',1,1,1,1,1,0,0,1,'IT Spezialist','A3',,'A4',,'A2',,2,
98,,,'de','514756596','25-10-2021 13:44:54','25-10-2021 13:44:54',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,'25-10-2021 13:49:40',5,'de','303559874','25-10-2021 13:45:43','25-10-2021 13:49:40','A4','A4','A4','A4','A3','A4','A4','A4','A3','A3','A3','A3','A4','A4','A3','A4','A4','A3','A4','A4','A4','A3','A4','A4','A4','A4','A4','A3','A4','A2','A3','A3','A4','A2','A4','A3','A4','A3','A4','A3','A4','A4',0,0,1,0,0,0,0,2,,,,'A7',,'A4','A26',2,'Viel zu viel Text. Kann dazu führen, dass man sich schnell durchklickt oder sogar abbricht.'
100,'25-10-2021 13:52:39',5,'de','1741638920','25-10-2021 13:49:28','25-10-2021 13:52:39','A4','A4','A5','A5','A5','A5','A5','A4','A4','A3','A2','A1','A2','A3','A2','A3','A2','A2','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6',0,0,1,0,0,0,0,2,,,,'A5',,'A2','A25',1,
101,'25-10-2021 14:02:14',5,'de','5646953','25-10-2021 13:49:39','25-10-2021 14:02:14','A4','A4','A4','A5','A5','A5','A5','A3','A3','A3','A4','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3',1,1,1,0,0,0,0,1,'Zahnärztliche Rezeptionistin','A7',,'A8',,'A2','A25',1,'Keine grünen Button für Nein antworten, Fragen zu den Daten mit mehreren Stufen unklar formuliert was überhaupt gemeint ist.'
102,,,'de','1147281964','25-10-2021 13:49:47','25-10-2021 13:49:47',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,'25-10-2021 14:14:45',5,'de','1290405832','25-10-2021 13:50:02','25-10-2021 14:14:45','A5','A5','A5','A5','A5','A5','A5','A4','A4','A4','A4','A3','A4','A4','A4','A4','A3','A3','A4','A5','A5','A3','A3','A4','A5','A3','A3','A5','A5','A4','A4','A5','A5','A4','A3','A4','A5','A3','A4','A5','A5','A2',1,1,1,1,0,0,0,1,'Lehre als Grafikerin EFZ  und während Bachelor-Studium zeitweise Freelancerin Grafik/Illustration','-','Marketing/Kommunikation','A15',,'A1','A28',1,
104,,2,'de','653686418','25-10-2021 13:50:46','25-10-2021 13:53:13','A4','A4','A5','A4','A5','A4','A5','A4','A4','A3','A6','A3','A4','A4','A4','A4','A2','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,'25-10-2021 14:02:44',5,'de','1636769326','25-10-2021 13:54:15','25-10-2021 14:02:44','A4','A3','A4','A5','A3','A4','A5','A3','A3','A3','A2','A3','A3','A2','A2','A1','A2','A2','A3','A5','A4','A3','A3','A5','A4','A3','A3','A5','A5','A4','A3','A5','A4','A4','A3','A5','A4','A4','A3','A5','A4','A3',1,1,1,0,0,0,0,1,'Administration in einem KMU (kaufmännischer Angestellter), HR, Finanzbuchhaltung','A6',,'A12',,'A2',,2,
106,,4,'de','1340316437','25-10-2021 13:58:42','25-10-2021 14:05:40','A3','A4','A4','A5','A3','A4','A5','A5','A5','A2','A3','A2','A2','A1','A2','A4','A2','A2','A3','A4','A5','A1','A3','A4','A5','A1','A3','A4','A5','A1','A4','A4','A5','A1','A5','A5','A5','A3','A2','A3','A3','A1',0,0,0,1,0,0,0,1,'Praktikum Business Innovation & Transformation','A6',,'A15',,'A1','A28',1,
107,,,'de','1307611601','25-10-2021 13:59:23','25-10-2021 13:59:23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,'25-10-2021 15:32:58',5,'de','1000510422','25-10-2021 14:01:30','25-10-2021 15:32:58','A4','A3','A3','A3','A4','A4','A4','A3','A3','A4','A4','A4','A4','A4','A4','A4','A4','A4','A3','A4','A3','A4','A4','A4','A3','A3','A3','A3','A4','A4','A4','A3','A4','A3','A4','A4','A4','A3','A4','A4','A3','A4',0,0,0,1,0,0,0,1,'Detailhandelsfachfrau im Elektronikbereich','A3',,'A7',,'A5','A25',1,
109,'25-10-2021 14:09:23',5,'en','1912028607','25-10-2021 14:06:29','25-10-2021 14:09:23','A5','A3','A4','A4','A4','A5','A4','A5','A4','A4','A3','A3','A4','A4','A4','A3','A4','A3','A4','A3','A4','A5','A4','A4','A5','A4','A4','A4','A4','A3','A4','A3','A3','A3','A4','A3','A5','A6','A4','A3','A3','A3',0,0,0,1,0,0,0,1,,'A5',,'A18',,'A6','A25',2,
110,'25-10-2021 14:11:53',5,'de','1259017616','25-10-2021 14:06:54','25-10-2021 14:11:53','A5','A1','A4','A1','A4','A1','A5','A1','A1','A3','A2','A2','A2','A2','A2','A4','A3','A3','A1','A1','A2','A2','A1','A1','A2','A2','A1','A1','A2','A2','A1','A1','A2','A2','A1','A1','A2','A2','A1','A1','A2','A2',0,0,0,0,1,0,0,1,'Business Analyst','A6',,'A16',,'A2','A28',2,'Begriffe wie "alle" und "sehr" sollten vermieden werden. Es wird nie auf alle zutreffen'
111,,,'de','1689865072','25-10-2021 14:07:18','25-10-2021 14:07:18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,'25-10-2021 14:12:21',5,'de','554644035','25-10-2021 14:07:25','25-10-2021 14:12:21','A5','A5','A5','A5','A4','A4','A5','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A3','A4','A4','A4','A3','A5','A4','A5','A3','A5','A5','A5','A2','A4','A4','A4','A3','A5','A5','A5','A3','A5','A5','A5','A3',0,0,0,1,0,0,0,1,'Applikationsverantwortliche','A3',,'A8',,'A3','A30',1,
113,,3,'de','690118719','25-10-2021 14:11:35','25-10-2021 14:36:53','A5','A4','A4','A5','A5','A5','A5','A4','A4','A3','A3','A3','A4','A4','A4','A4','A3','A3','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6',,,,,,,,,,,,,,,,,
114,,2,'de','318126418','25-10-2021 14:11:53','25-10-2021 14:15:47','A5','A3','A5','A5','A4','A5','A5','A5','A3','A3','A3','A3','A5','A1','A3','A5','A2','A2','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,'de','299310957','25-10-2021 14:15:22','25-10-2021 14:15:22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,'25-10-2021 14:49:47',5,'de','1286508291','25-10-2021 14:16:09','25-10-2021 14:49:47','A3','A1','A4','A3','A5','A4','A4','A5','A5','A1','A1','A1','A1','A1','A1','A2','A1','A1','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6',1,1,1,0,0,0,0,1,'kostensicherung Spital - kaufmännischer Angestellte Grundausbildung Fachfrau Gesundheit','A7',,'A12',,'A1','A26',1,
118,,,'de','154211493','25-10-2021 14:27:35','25-10-2021 14:27:35',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,'de','1645400222','25-10-2021 14:28:13','25-10-2021 14:28:13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,2,'de','1250462969','25-10-2021 14:30:38','25-10-2021 14:33:53','A5','A3','A5','A5','A5','A5','A5','A3','A3','A4','A4','A3','A4','A4','A3','A4','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,2,'de','1502325617','25-10-2021 14:32:12','25-10-2021 14:37:44','A5','A4','A4','A4','A4','A3','A5','A3','A3','A4','A3','A4','A4','A3','A3','A4','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,'de','1644225948','25-10-2021 14:35:40','25-10-2021 14:35:40',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,'25-10-2021 14:41:30',5,'de','1762057717','25-10-2021 14:36:40','25-10-2021 14:41:30','A3','A2','A5','A4','A4','A4','A5','A5','A5','A3','A3','A3','A4','A4','A3','A3','A3','A3','A3','A4','A5','A4','A4','A4','A5','A4','A4','A4','A5','A5','A4','A4','A5','A4','A4','A4','A5','A5','A3','A3','A3','A3',1,0,1,0,0,0,0,1,'Servicekraft, Operator in Produktion','A5',,'A6',,'A3','A24',1,'-'
124,,2,'de','69096292','25-10-2021 14:42:45','25-10-2021 14:45:56','A5','A5','A4','A5','A5','A5','A5','A5','A5','A4','A5','A2','A3','A3','A3','A3','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,'25-10-2021 14:53:55',5,'de','1683677401','25-10-2021 14:44:39','25-10-2021 14:53:55','A4','A3','A4','A5','A4','A3','A4','A3','A3','A3','A2','A2','A3','A3','A3','A2','A2','A2','A3','A4','A4','A2','A4','A3','A4','A2','A4','A4','A4','A3','A4','A4','A4','A2','A4','A4','A4','A2','A4','A4','A4','A3',0,0,1,0,0,0,0,1,'Reiseberaterin am Bahnschalter','A5',,'A11',,'A1','A28',1,
126,,,'de','1453865041','25-10-2021 14:49:02','25-10-2021 14:49:02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,2,'de','318185883','25-10-2021 14:56:20','25-10-2021 14:59:08','A5','A4','A5','A5','A5','A5','A5','A5','A5','A4','A3','A3','A4','A4','A3','A5','A3','A3',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,'de','2138338780','25-10-2021 15:04:34','25-10-2021 15:04:34',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,'25-10-2021 15:15:27',5,'de','759070961','25-10-2021 15:08:47','25-10-2021 15:15:27','A4','A4','A3','A4','A3','A4','A5','A6','A6','A3','A2','A2','A3','A3','A3','A4','A3','A3','A3','A4','A4','A2','A3','A4','A4','A2','A3','A4','A4','A2','A3','A4','A4','A3','A3','A4','A4','A3','A3','A4','A4','A3',0,0,0,1,0,0,0,1,'Rezeptionistin, Flight Attendant','A5',,'A11',,'A4','A34',1,'Die Frage suggerieren die Wichtigkeit von Datenkompetenzen.'
130,'25-10-2021 15:13:26',5,'de','1278762269','25-10-2021 15:08:56','25-10-2021 15:13:26','A4','A4','A4','A4','A4','A3','A5','A4','A2','A4','A2','A3','A4','A3','A4','A3','A1','A2','A5','A4','A3','A3','A4','A4','A3','A2','A5','A5','A4','A5','A5','A4','A5','A2','A4','A4','A4','A4','A4','A4','A3','A3',0,0,0,1,0,0,0,1,'Verwaltungsangestellter','A6',,'A12',,'A2','A30',2,
131,,2,'de','398489333','25-10-2021 15:14:02','25-10-2021 15:20:43','A5','A5','A5','A5','A5','A5','A5','A4','A4','A4','A2','A2','A3','A3','A3','A4','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,'25-10-2021 15:22:02',5,'de','166716225','25-10-2021 15:16:54','25-10-2021 15:22:02','A4','A4','A4','A4','A4','A4','A5','A5','A5','A3','A3','A3','A3','A4','A3','A3','A3','A3','A4','A4','A4','A3','A3','A4','A4','A3','A4','A4','A4','A3','A4','A4','A4','A3','A4','A4','A4','A3','A4','A4','A4','A3',1,1,1,0,0,0,0,1,,'A3',,'A11',,'A4','A36',1,
133,,,'de','1950332249','25-10-2021 15:26:45','25-10-2021 15:26:45',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,'25-10-2021 15:37:28',5,'de','1228905510','25-10-2021 15:27:55','25-10-2021 15:37:28','A4','A3','A4','A4','A4','A4','A5','A3','A3','A3','A3','A3','A3','A4','A3','A3','A2','A2','A3','A4','A5','A3','A2','A3','A4','A3','A4','A5','A5','A4','A4','A5','A5','A4','A4','A5','A5','A4','A3','A5','A5','A4',1,1,1,0,0,0,0,1,'Sachbearbeiter Immobilienbewirtschaftung+Vermarktung','A6',,'A7',,'A4','A24',2,'Beispiele bei den Teilkompetenzen wären für mich noch nützlich gewesen, diese besser voneinander unterscheiden zu können.'
135,'25-10-2021 15:34:26',5,'de','1946736140','25-10-2021 15:28:37','25-10-2021 15:34:26','A3','A4','A5','A3','A5','A5','A5','A4','A4','A3','A4','A3','A3','A3','A3','A5','A4','A4','A4','A3','A4','A3','A3','A4','A2','A2','A3','A4','A2','A3','A4','A5','A2','A4','A2','A2','A2','A2','A3','A3','A3','A1',0,1,1,0,0,0,0,1,'Pflegeheim','A7',,'A10',,'A4','A35',1,
136,,2,'de','224039350','25-10-2021 15:29:10','25-10-2021 15:35:14','A5','A5','A5','A5','A5','A5','A5','A4','A5','A4','A4','A3','A5','A5','A5','A5','A5','A5','A6','A6','A6','A6',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,'25-10-2021 15:38:45',5,'de','638482609','25-10-2021 15:29:15','25-10-2021 15:38:45','A5','A5','A3','A4','A4','A5','A5','A5','A5','A3','A2','A2','A2','A3','A2','A4','A3','A3','A5','A5','A5','A2','A5','A5','A5','A2','A3','A3','A3','A2','A2','A2','A2','A1','A2','A2','A2','A2','A2','A2','A2','A1',1,0,1,0,0,0,0,1,'Rezeptionistin','A5',,'A13',,'A2','A22',1,
138,'25-10-2021 18:27:11',5,'de','1791771393','25-10-2021 15:37:27','25-10-2021 18:27:11','A4','A3','A4','A4','A3','A3','A4','A2','A3','A3','A2','A3','A3','A4','A3','A3','A2','A3','A2','A4','A4','A2','A1','A3','A3','A2','A1','A2','A2','A2','A1','A3','A3','A3','A2','A4','A4','A3','A1','A4','A4','A3',1,0,1,0,0,0,0,1,'Messtechniker in einem Geotechnischen Unternehmen und Assistent in der Administration.','A4',,'A12',,'A2','A38',2,'Schon die Fragestellung an sich setzt voraus das man Kenntnisse zu Daten und deren Verwaltung hat und darüberhinaus wie es für die Allgemeinheit zu gewichten ist.'
139,'25-10-2021 16:02:01',5,'de','1495547918','25-10-2021 15:41:16','25-10-2021 16:02:01','A6','A5','A5','A5','A5','A5','A5','A3','A3','A3','A2','A1','A3','A5','A2','A3','A1','A1','A6','A6','A6','A1','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6','A6',0,0,1,0,0,0,0,1,'Nachhilfelehrerein für Primar- und Bezirksschüler:innen, Kellnerin, Content Producerin im Bezug auf AR-Anwendungen','-','mehrere','A5',,'A3','A26',1,'Ich habe die Fragestellungen der vorletzten Seite nicht verstanden und da sie alle gleich aufgebaut waren, mir nach der zweiten Aufgabe nicht die Mühe gemacht, die ellenlangen, unklaren Texte zu lesen. Ich hätte die Fragen gerne beantwortet, wenn ich sie verstanden hätte. Hier was ich mit "unklar" genau meine: - Was meint ihr mit 1./2./3. Stufe?  - Was genau sind Datenanwendungen? Excel oder SPSS oder was? - Was sind Sachverständige? - Wie kann man eine Datenanwendung planen oder koordinieren? Verstehe ich nicht.  Ausserdem habt ihr mit sehr vielen Nominalisierungen geschrieben, was zwar wissenschaftlich klingt, aber für jede:n (nicht Fachkundigen) sehr schwer verständlich ist.  Kann es sein, dass eure Umfrage nur für Peronen formuliert wurde, die das Gleiche wie ihr studiert haben? Ich hoffe mein Feedback hilft euch, zu verstehen, was ich nicht verstanden habe habe, was vielleicht auch andere nicht verstanden.'
140,'25-10-2021 15:58:26',5,'de','1607906333','25-10-2021 15:44:06','25-10-2021 15:58:26','A5','A4','A5','A5','A4','A4','A5','A4','A5','A3','A3','A3','A3','A3','A3','A4','A3','A3','A3','A3','A5','A3','A2','A3','A5','A3','A3','A3','A5','A3','A4','A5','A5','A4','A4','A4','A5','A4','A3','A4','A5','A3',1,1,1,0,0,0,0,1,'Informatiker','A3',,'A3',,'A1','A22',2,
141,,2,'de','982989543','25-10-2021 15:44:27','25-10-2021 15:46:37','A5','A4','A5','A5','A5','A5','A4','A3','A2','A3','A2','A4','A4','A5','A3','A2','A4','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,'de','847027134','25-10-2021 15:47:40','25-10-2021 15:47:40',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,'25-10-2021 15:55:00',5,'de','931768534','25-10-2021 15:48:09','25-10-2021 15:55:00','A5','A4','A5','A5','A4','A5','A5','A4','A4','A4','A1','A2','A3','A2','A2','A4','A2','A3','A3','A5','A5','A3','A4','A5','A5','A3','A3','A5','A4','A3','A4','A5','A5','A3','A3','A5','A5','A3','A3','A5','A5','A4',0,0,1,0,0,0,0,1,'Bibliothekarin','A7',,'A10',,'A4','A33',1,'Das war etwas viel Text.'
144,,,'de','266681045','25-10-2021 16:04:26','25-10-2021 16:04:26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,'25-10-2021 16:11:14',5,'de','1519229172','25-10-2021 16:06:14','25-10-2021 16:11:14','A4','A3','A5','A5','A5','A5','A5','A4','A4','A3','A3','A4','A4','A4','A3','A4','A4','A4','A5','A4','A4','A3','A3','A3','A4','A3','A3','A3','A3','A3','A3','A3','A3','A3','A4','A4','A4','A4','A3','A4','A4','A4',0,0,1,0,0,0,0,1,'Conten Managerin, Hochbauzeichernin','A4',,'A5',,'A3','A26',1,
146,'25-10-2021 16:48:30',5,'de','1711944408','25-10-2021 16:12:17','25-10-2021 16:48:30','A5','A5','A3','A4','A5','A5','A5','A5','A5','A3','A4','A2','A2','A3','A3','A3','A3','A3','A4','A4','A4','A2','A3','A4','A4','A2','A3','A4','A5','A3','A4','A5','A5','A3','A4','A5','A5','A4','A4','A4','A5','A3',0,0,1,0,0,0,0,1,'Anstellung in einer öffentlichen Bibliothek (Informationsdienst, Erwerbung, Rechnungswesen)','A6',,'A10',,,,1,'Angabe zum Geschlecht als "Mussfeld", aber nur eine binäre Auswahl!?  Die Textabschnitte bzgl. Teilkompetenzen sind sehr theoretisch, müssen mehrmals gelesen werden, lassen viel Interpretationsspielraum. Beispiele würden helfen. Es lassen sich schwer Bezüge zur Praxis herstellen, dadurch stellt sich jede*r womöglich etwas anderes darunter vor.'
148,'25-10-2021 16:43:04',5,'de','150198360','25-10-2021 16:37:38','25-10-2021 16:43:04','A4','A4','A4','A5','A5','A5','A5','A4','A4','A3','A2','A3','A3','A4','A3','A3','A2','A2','A3','A4','A4','A3','A3','A4','A4','A3','A3','A4','A4','A3','A3','A4','A4','A4','A3','A4','A4','A3','A3','A4','A4','A3',0,0,1,0,0,0,0,1,'Verwaltungsasisstentin im Altersheim Kassenmitarbeiterin im Coop','-','Lebensmittelverkauf','A5',,'A3','A26',1,
149,,1,'de','1215558678','25-10-2021 16:54:15','25-10-2021 16:56:20','A5','A5','A5','A5','A4','A5','A5','A2','A2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,'25-10-2021 17:11:04',5,'de','565451854','25-10-2021 17:03:29','25-10-2021 17:11:04','A5','A5','A3','A4','A5','A4','A5','A4','A4','A3','A4','A2','A2','A2','A3','A4','A2','A2','A3','A5','A5','A3','A3','A4','A5','A3','A4','A5','A5','A3','A5','A5','A5','A4','A4','A5','A5','A4','A3','A5','A5','A2',1,1,1,0,0,0,0,1,'Kauffrau öffentliche Verwaltung','A5',,'A10',,'A2','A27',1,
151,'25-10-2021 17:10:35',5,'de','1112741122','25-10-2021 17:04:36','25-10-2021 17:10:35','A5','A3','A4','A5','A4','A4','A5','A2','A3','A4','A3','A3','A5','A4','A2','A4','A2','A2','A2','A4','A5','A4','A1','A3','A5','A3','A3','A5','A5','A4','A2','A5','A5','A4','A2','A4','A5','A3','A2','A3','A4','A2',0,0,0,1,0,0,0,1,'Dokumentalist','A6',,'A15',,'A2','A26',1,
152,,,'de','1252816355','25-10-2021 17:05:51','25-10-2021 17:05:51',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,'de','2141899417','25-10-2021 17:28:33','25-10-2021 17:28:33',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,2,'de','856730804','25-10-2021 17:34:50','25-10-2021 17:40:35','A4','A5','A3','A4','A5','A4','A4','A3','A2','A2','A3','A1','A2','A2','A1','A2','A3','A1',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,'25-10-2021 17:57:32',5,'de','1386556220','25-10-2021 17:40:46','25-10-2021 17:57:32','A5','A4','A4','A5','A4','A5','A5','A4','A4','A4','A3','A3','A3','A3','A3','A4','A3','A4','A3','A5','A5','A3','A3','A5','A5','A4','A4','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4','A4','A4','A5','A3',0,0,1,0,0,0,0,1,'Technische Leitung im Kulturbereich (Theater, Kino, Festivals)','A3',,'A10',,'A4',,1,
157,,,'de','2057498582','25-10-2021 18:18:33','25-10-2021 18:18:33',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,-1,'de','1089805639','25-10-2021 18:31:58','25-10-2021 18:32:21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,'25-10-2021 18:50:41',5,'de','1289950115','25-10-2021 18:40:43','25-10-2021 18:50:41','A5','A5','A5','A5','A5','A5','A5','A5','A6','A3','A3','A3','A4','A4','A3','A2','A3','A2','A6','A5','A5','A3','A3','A5','A5','A4','A5','A5','A5','A4','A4','A5','A5','A4','A5','A5','A5','A4','A5','A5','A5','A4',1,1,1,0,0,0,0,1,'Mitarbeiter Sekretariat Architekturbüro','A6',,'A11',,'A4','A32',1,
160,,,'de','1119718479','25-10-2021 18:52:07','25-10-2021 18:52:07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,'de','855146155','25-10-2021 19:00:49','25-10-2021 19:00:49',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,'de','198712344','25-10-2021 19:06:48','25-10-2021 19:06:48',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,'25-10-2021 19:22:48',5,'de','2116178984','25-10-2021 19:12:48','25-10-2021 19:22:48','A5','A4','A4','A5','A4','A4','A5','A3','A3','A3','A3','A3','A3','A4','A2','A4','A2','A2','A4','A5','A5','A3','A3','A4','A5','A3','A4','A5','A5','A4','A5','A5','A5','A4','A4','A5','A5','A4','A4','A5','A5','A4',1,0,1,0,0,0,0,1,'Praktikantin Kantonsbibliothek','A5',,'A10',,'A2','A23',1,
164,,2,'de','1326597732','25-10-2021 19:13:56','25-10-2021 19:15:31','A5','A3','A5','A5','A5','A5','A5','A5','A5','A4','A4','A4','A4','A4','A5','A5','A5','A5',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,2,'de','1062362500','25-10-2021 19:17:44','25-10-2021 19:19:33','A4','A3','A5','A4','A5','A4','A5','A3','A5','A4','A4','A4','A4','A4','A4','A4','A4','A4',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,'25-10-2021 19:35:17',5,'de','1715523559','25-10-2021 19:27:42','25-10-2021 19:35:17','A5','A4','A5','A5','A5','A4','A5','A3','A4','A4','A4','A4','A4','A4','A4','A3','A4','A3','A4','A3','A5','A4','A3','A3','A4','A4','A3','A3','A5','A4','A4','A4','A5','A4','A3','A3','A4','A4','A4','A4','A4','A4',0,0,0,1,0,0,0,1,'Controller','A6',,'A15',,'A2','A36',2,
167,,,'en','1110205393','25-10-2021 19:30:47','25-10-2021 19:30:47',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,'de','541116893','25-10-2021 19:31:06','25-10-2021 19:31:06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,2,'de','1763110000','25-10-2021 19:41:18','25-10-2021 19:45:07','A4','A2','A2','A4','A4','A2','A5','A3','A2','A2','A1','A1','A1','A2','A1','A2','A1','A1',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
